Age,Reliability,Children,Income,Evidence of active listening,Yearly_equip_failure,Contract,Techie
1.204067287,0.489878306,-0.040845924,0.261838448,-0.481828447,0.946657905,1.434865173,2.22619095
-0.100416243,-0.485003895,-0.040845924,-1.325145945,-0.481828447,-0.625863532,-1.535870175,-0.449197765
1.010810468,1.464760506,0.424900069,-0.577616289,0.490383916,-0.625863532,1.434865173,-0.449197765
1.397324107,-1.459886095,1.356392055,-0.772465614,-1.454040811,-0.625863532,-0.050502501,-0.449197765
-0.631872497,-0.485003895,-0.506591916,2.675055602,-1.454040811,-0.625863532,-0.050502501,-0.449197765
-1.211642955,0.489878306,-0.972337909,-0.324305712,-0.481828447,0.946657905,1.434865173,-0.449197765
-0.245358858,0.489878306,-0.972337909,-1.164505878,1.46259628,-0.625863532,1.434865173,2.22619095
0.672611034,0.489878306,-0.040845924,1.358690149,-0.481828447,0.946657905,-1.535870175,-0.449197765
-1.501528184,-1.459886095,0.424900069,-0.077469236,0.490383916,0.946657905,-1.535870175,-0.449197765
-0.438615677,-0.485003895,-0.040845924,-0.602130707,-2.426253175,0.946657905,-0.050502501,-0.449197765
-1.404899774,1.464760506,2.753630034,-1.010999522,-1.454040811,-0.625863532,1.434865173,-0.449197765
-0.052102039,0.489878306,-0.972337909,0.586293573,0.490383916,-0.625863532,-1.535870175,-0.449197765
-1.356585569,-1.459886095,-0.040845924,0.381340876,-0.481828447,-0.625863532,-0.050502501,-0.449197765
0.914182058,-0.485003895,-0.972337909,-0.068899633,-0.481828447,0.946657905,1.434865173,-0.449197765
0.479354215,0.489878306,2.287884041,0.4153253,-0.481828447,2.519179341,1.434865173,-0.449197765
-1.25995716,0.489878306,-0.040845924,-0.793779509,-0.481828447,-0.625863532,-1.535870175,-0.449197765
-0.197044653,0.489878306,0.424900069,-0.416397822,-0.481828447,-0.625863532,-0.050502501,2.22619095
0.575982624,-1.459886095,1.822138048,-0.609962682,0.490383916,0.946657905,-1.535870175,-0.449197765
-0.245358858,-0.485003895,-0.972337909,1.693750445,1.46259628,-0.625863532,-0.050502501,-0.449197765
-0.245358858,0.489878306,0.424900069,0.208566478,-0.481828447,-0.625863532,1.434865173,-0.449197765
1.300695697,0.489878306,2.753630034,0.135247702,-0.481828447,2.519179341,1.434865173,2.22619095
-0.535244087,0.489878306,0.424900069,3.566155981,0.490383916,-0.625863532,-0.050502501,2.22619095
0.52766842,0.489878306,0.890646062,-1.09104525,-0.481828447,2.519179341,1.434865173,-0.449197765
-1.018386135,-0.485003895,-0.972337909,0.102297376,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-0.921757726,-1.459886095,-0.040845924,-0.559428801,1.46259628,-0.625863532,-1.535870175,-0.449197765
0.672611034,1.464760506,-0.506591916,-0.278295828,-0.481828447,0.946657905,-0.050502501,2.22619095
0.044526371,0.489878306,-0.506591916,0.100126693,-1.454040811,0.946657905,-0.050502501,-0.449197765
0.479354215,0.489878306,-0.972337909,0.296358716,0.490383916,-0.625863532,1.434865173,2.22619095
0.769239444,-0.485003895,-0.040845924,2.156829223,-2.426253175,-0.625863532,1.434865173,-0.449197765
-0.873443521,1.464760506,0.890646062,-0.50209385,-0.481828447,-0.625863532,-1.535870175,-0.449197765
-0.535244087,2.439642707,-0.040845924,-0.07867391,0.490383916,-0.625863532,-0.050502501,2.22619095
-0.776815111,1.464760506,-0.972337909,-0.413099421,0.490383916,-0.625863532,-0.050502501,-0.449197765
-1.308271365,-0.485003895,3.685122019,-0.998206292,-1.454040811,-0.625863532,-0.050502501,2.22619095
-0.873443521,0.489878306,-0.506591916,-0.624149604,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.873443521,-0.485003895,-0.972337909,-0.510731896,-0.481828447,0.946657905,1.434865173,-0.449197765
1.300695697,1.464760506,-0.040845924,0.911243759,0.490383916,0.946657905,1.434865173,2.22619095
-0.583558292,-0.485003895,-0.040845924,-0.517154931,-0.481828447,2.519179341,-0.050502501,2.22619095
1.155753083,0.489878306,-0.972337909,-1.122020295,1.46259628,-0.625863532,-0.050502501,2.22619095
0.189468986,-0.485003895,0.424900069,-0.221871564,0.490383916,0.946657905,-0.050502501,-0.449197765
-1.308271365,1.464760506,0.890646062,-0.652975953,-0.481828447,-0.625863532,1.434865173,-0.449197765
-0.535244087,0.489878306,3.685122019,-0.670626533,2.434808643,-0.625863532,-0.050502501,2.22619095
1.252381492,1.464760506,-0.972337909,1.231010338,0.490383916,-0.625863532,-0.050502501,2.22619095
-0.486929882,1.464760506,1.822138048,-0.039539213,0.490383916,-0.625863532,1.434865173,-0.449197765
1.397324107,-0.485003895,0.424900069,0.443495586,-1.454040811,-0.625863532,-0.050502501,-0.449197765
0.624296829,0.489878306,3.685122019,-1.128872431,-1.454040811,0.946657905,1.434865173,-0.449197765
-0.776815111,-0.485003895,-0.972337909,-0.778837937,1.46259628,0.946657905,-0.050502501,-0.449197765
1.542266721,0.489878306,-0.040845924,-0.511552507,-0.481828447,-0.625863532,1.434865173,-0.449197765
1.252381492,-0.485003895,1.822138048,1.222138592,1.46259628,-0.625863532,-0.050502501,-0.449197765
1.300695697,0.489878306,0.424900069,2.91433423,0.490383916,-0.625863532,-1.535870175,-0.449197765
0.044526371,1.464760506,0.890646062,-0.268751706,0.490383916,-0.625863532,-1.535870175,-0.449197765
-0.003787834,1.464760506,-0.506591916,-0.155748559,1.46259628,-0.625863532,1.434865173,-0.449197765
1.397324107,-0.485003895,-0.972337909,-0.095146059,0.490383916,-0.625863532,-0.050502501,-0.449197765
0.962496263,0.489878306,0.424900069,1.394069327,0.490383916,-0.625863532,-0.050502501,-0.449197765
-1.694785003,-0.485003895,3.685122019,-0.725419151,0.490383916,0.946657905,-0.050502501,-0.449197765
-0.583558292,-0.485003895,-0.506591916,1.806312789,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-1.018386135,0.489878306,0.890646062,0.157071907,-0.481828447,-0.625863532,-1.535870175,-0.449197765
0.092840576,-1.459886095,-0.972337909,-0.361184615,-0.481828447,2.519179341,-0.050502501,-0.449197765
-1.549842389,0.489878306,-0.972337909,-1.072185386,2.434808643,-0.625863532,-0.050502501,-0.449197765
1.107438878,-1.459886095,2.753630034,-0.609274348,-0.481828447,-0.625863532,-0.050502501,-0.449197765
1.107438878,-0.485003895,3.685122019,-0.136608538,-1.454040811,-0.625863532,-0.050502501,-0.449197765
-1.06670034,-0.485003895,-0.972337909,1.181874757,0.490383916,0.946657905,-0.050502501,-0.449197765
-1.501528184,-1.459886095,-0.506591916,-1.036165039,-1.454040811,-0.625863532,1.434865173,-0.449197765
-1.06670034,-1.459886095,-0.972337909,-1.085623332,-0.481828447,0.946657905,-0.050502501,-0.449197765
-0.293673063,0.489878306,-0.972337909,-0.790072929,-1.454040811,2.519179341,-0.050502501,-0.449197765
-0.003787834,0.489878306,-0.972337909,-0.865643243,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.776815111,-0.485003895,0.424900069,-0.610599241,-1.454040811,-0.625863532,-0.050502501,-0.449197765
1.155753083,0.489878306,-0.506591916,0.913490332,-0.481828447,-0.625863532,-0.050502501,-0.449197765
1.349009902,-0.485003895,0.424900069,0.753083256,0.490383916,0.946657905,-0.050502501,2.22619095
-0.003787834,0.489878306,-0.972337909,-0.982517163,0.490383916,-0.625863532,-1.535870175,-0.449197765
0.092840576,0.489878306,-0.040845924,-0.824932222,-0.481828447,-0.625863532,-0.050502501,2.22619095
0.237783191,2.439642707,-0.506591916,-0.277787645,1.46259628,0.946657905,-0.050502501,-0.449197765
-0.197044653,-0.485003895,-0.506591916,-1.227851431,-2.426253175,0.946657905,-0.050502501,-0.449197765
0.962496263,-0.485003895,-0.506591916,1.470847507,-0.481828447,-0.625863532,-0.050502501,2.22619095
0.624296829,-1.459886095,2.753630034,0.154618586,-0.481828447,0.946657905,-1.535870175,-0.449197765
-0.970071931,-1.459886095,0.890646062,-1.167724488,-1.454040811,-0.625863532,-1.535870175,-0.449197765
1.735523541,-0.485003895,2.287884041,-0.621186326,0.490383916,0.946657905,1.434865173,-0.449197765
0.382725805,-1.459886095,0.424900069,0.385476556,0.490383916,-0.625863532,-0.050502501,-0.449197765
0.43104001,0.489878306,-0.972337909,0.658964088,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.535244087,-0.485003895,0.424900069,1.568459059,-0.481828447,-0.625863532,-0.050502501,-0.449197765
1.059124673,-0.485003895,-0.506591916,-1.039510606,0.490383916,0.946657905,-0.050502501,-0.449197765
0.141154781,0.489878306,-0.506591916,-0.497510274,0.490383916,-0.625863532,1.434865173,-0.449197765
0.237783191,1.464760506,-0.040845924,-0.244906826,1.46259628,0.946657905,-0.050502501,-0.449197765
-0.873443521,-1.459886095,-0.972337909,0.26801679,-1.454040811,2.519179341,1.434865173,-0.449197765
-1.115014545,0.489878306,2.753630034,-0.973566689,0.490383916,-0.625863532,-0.050502501,-0.449197765
0.575982624,0.489878306,-0.972337909,0.104001721,-2.426253175,-0.625863532,1.434865173,-0.449197765
-0.100416243,-1.459886095,-0.040845924,-1.280080793,-1.454040811,2.519179341,-0.050502501,-0.449197765
0.720925239,0.489878306,0.890646062,0.355881372,0.490383916,-0.625863532,-0.050502501,-0.449197765
0.720925239,-0.485003895,-0.972337909,-0.39877774,0.490383916,0.946657905,-1.535870175,-0.449197765
-0.293673063,-0.485003895,-0.506591916,-0.12610479,1.46259628,-0.625863532,-0.050502501,-0.449197765
-0.825129316,0.489878306,-0.972337909,-0.221543178,1.46259628,0.946657905,-0.050502501,-0.449197765
1.300695697,0.489878306,-0.506591916,0.241692701,0.490383916,-0.625863532,-0.050502501,-0.449197765
0.189468986,0.489878306,0.424900069,0.083870513,-0.481828447,2.519179341,-0.050502501,-0.449197765
0.382725805,1.464760506,-0.040845924,0.259847208,0.490383916,0.946657905,-0.050502501,2.22619095
1.300695697,-1.459886095,-0.040845924,-0.829372174,0.490383916,-0.625863532,1.434865173,-0.449197765
-0.970071931,0.489878306,-0.506591916,-0.805450339,0.490383916,-0.625863532,-1.535870175,2.22619095
1.493952517,-0.485003895,1.822138048,-0.298383062,0.490383916,-0.625863532,-0.050502501,-0.449197765
0.769239444,0.489878306,2.287884041,-0.461140972,0.490383916,-0.625863532,1.434865173,-0.449197765
0.479354215,0.489878306,-0.040845924,0.227769977,-0.481828447,-0.625863532,-1.535870175,-0.449197765
-1.06670034,-0.485003895,-0.040845924,-0.995664313,-0.481828447,2.519179341,-0.050502501,-0.449197765
1.638895131,-1.459886095,2.753630034,-0.608931777,-0.481828447,-0.625863532,-0.050502501,-0.449197765
1.349009902,-1.459886095,-0.506591916,-0.515279654,-0.481828447,0.946657905,-1.535870175,-0.449197765
1.010810468,0.489878306,2.753630034,-0.674987757,0.490383916,0.946657905,-1.535870175,2.22619095
0.624296829,2.439642707,2.753630034,-0.950803781,0.490383916,0.946657905,-0.050502501,-0.449197765
-1.115014545,-0.485003895,2.287884041,-1.029617884,-0.481828447,-0.625863532,1.434865173,-0.449197765
0.189468986,-0.485003895,-0.040845924,0.586389323,-0.481828447,-0.625863532,-0.050502501,-0.449197765
1.542266721,0.489878306,-0.972337909,0.401427755,0.490383916,-0.625863532,1.434865173,-0.449197765
-0.245358858,0.489878306,-0.972337909,1.007058053,-0.481828447,0.946657905,-0.050502501,-0.449197765
0.672611034,0.489878306,-0.506591916,-0.923207285,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.100416243,0.489878306,-0.506591916,-1.203461842,-0.481828447,-0.625863532,-0.050502501,2.22619095
0.044526371,0.489878306,0.890646062,-0.333634574,1.46259628,-0.625863532,1.434865173,-0.449197765
0.382725805,-0.485003895,0.890646062,-0.292492325,0.490383916,-0.625863532,-1.535870175,-0.449197765
0.720925239,-0.485003895,-0.506591916,1.940283359,0.490383916,-0.625863532,1.434865173,2.22619095
-0.486929882,1.464760506,-0.506591916,0.912853419,1.46259628,-0.625863532,-0.050502501,-0.449197765
0.092840576,2.439642707,0.890646062,-0.842997009,1.46259628,-0.625863532,-0.050502501,-0.449197765
1.300695697,-0.485003895,-0.040845924,-0.493232033,-0.481828447,4.091700777,-0.050502501,-0.449197765
0.720925239,0.489878306,0.890646062,0.220284475,0.490383916,-0.625863532,-0.050502501,-0.449197765
0.044526371,-0.485003895,-0.972337909,-0.977811595,0.490383916,0.946657905,1.434865173,-0.449197765
-0.970071931,0.489878306,-0.972337909,-0.362635401,0.490383916,-0.625863532,-1.535870175,2.22619095
1.590580926,-2.434768296,-0.506591916,-0.824748879,-0.481828447,-0.625863532,1.434865173,-0.449197765
-1.598156594,0.489878306,-0.040845924,-1.074194003,0.490383916,-0.625863532,-1.535870175,-0.449197765
-1.25995716,-2.434768296,0.890646062,1.389521569,-0.481828447,0.946657905,-0.050502501,2.22619095
-0.776815111,0.489878306,2.753630034,0.480588685,-0.481828447,2.519179341,-0.050502501,-0.449197765
-0.052102039,1.464760506,0.890646062,-0.39739327,0.490383916,-0.625863532,-1.535870175,-0.449197765
1.107438878,0.489878306,-0.972337909,-0.5657763,-0.481828447,-0.625863532,-1.535870175,2.22619095
-0.873443521,-1.459886095,-0.040845924,4.371691546,1.46259628,0.946657905,-1.535870175,-0.449197765
1.107438878,0.489878306,0.890646062,-0.405515331,0.490383916,-0.625863532,-0.050502501,-0.449197765
1.397324107,2.439642707,-0.040845924,-0.154378628,-0.481828447,-0.625863532,-0.050502501,2.22619095
-1.501528184,0.489878306,0.424900069,-0.728313985,-0.481828447,0.946657905,-1.535870175,-0.449197765
-0.486929882,0.489878306,1.356392055,-0.253109743,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.341987268,-1.459886095,-0.972337909,0.033225278,-0.481828447,-0.625863532,-1.535870175,-0.449197765
-0.052102039,-0.485003895,-0.506591916,-0.846598263,0.490383916,0.946657905,-1.535870175,-0.449197765
0.720925239,1.464760506,0.890646062,-0.376513441,-0.481828447,-0.625863532,-0.050502501,-0.449197765
0.43104001,0.489878306,-0.506591916,-0.669715492,1.46259628,0.946657905,-1.535870175,-0.449197765
-0.293673063,1.464760506,0.424900069,-0.183270229,0.490383916,-0.625863532,1.434865173,-0.449197765
0.189468986,0.489878306,-0.972337909,-1.198961958,0.490383916,0.946657905,1.434865173,2.22619095
1.252381492,-0.485003895,-0.506591916,-0.981878122,0.490383916,-0.625863532,1.434865173,-0.449197765
0.237783191,1.464760506,-0.972337909,-0.541876098,1.46259628,-0.625863532,1.434865173,-0.449197765
-1.501528184,-1.459886095,-0.972337909,-0.334012609,-0.481828447,-0.625863532,-0.050502501,-0.449197765
0.865867854,-0.485003895,-0.506591916,0.900781149,0.490383916,-0.625863532,-0.050502501,-0.449197765
0.865867854,-0.485003895,-0.972337909,-0.504156725,-1.454040811,-0.625863532,-0.050502501,-0.449197765
-1.453213979,-0.485003895,2.287884041,-0.16681723,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-0.631872497,2.439642707,-0.506591916,-0.582688898,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.535244087,-1.459886095,-0.506591916,-0.10999188,0.490383916,0.946657905,-1.535870175,-0.449197765
1.638895131,-1.459886095,0.890646062,0.64573821,-1.454040811,-0.625863532,1.434865173,-0.449197765
0.479354215,-0.485003895,-0.040845924,-0.092997718,-1.454040811,0.946657905,-0.050502501,-0.449197765
0.189468986,1.464760506,-0.972337909,1.419779554,-1.454040811,-0.625863532,-0.050502501,-0.449197765
1.010810468,0.489878306,1.822138048,0.415699787,0.490383916,2.519179341,1.434865173,2.22619095
-1.404899774,1.464760506,-0.040845924,-0.074925484,-0.481828447,0.946657905,-1.535870175,2.22619095
-0.825129316,-0.485003895,-0.972337909,0.101565422,-1.454040811,-0.625863532,-0.050502501,-0.449197765
-0.535244087,0.489878306,-0.506591916,1.095959924,1.46259628,-0.625863532,-0.050502501,-0.449197765
-1.356585569,0.489878306,-0.040845924,0.331633279,0.490383916,-0.625863532,1.434865173,-0.449197765
-0.293673063,-0.485003895,3.219376026,-0.300107267,0.490383916,-0.625863532,-0.050502501,-0.449197765
-1.694785003,-0.485003895,-0.506591916,-1.36935396,1.46259628,-0.625863532,-0.050502501,2.22619095
-1.115014545,-0.485003895,-0.972337909,2.36803296,0.490383916,0.946657905,1.434865173,-0.449197765
1.010810468,0.489878306,-0.972337909,0.836838046,0.490383916,0.946657905,-0.050502501,2.22619095
0.044526371,0.489878306,3.219376026,0.822695453,0.490383916,0.946657905,-1.535870175,2.22619095
0.43104001,1.464760506,-0.506591916,-0.160463347,1.46259628,0.946657905,-0.050502501,-0.449197765
-0.921757726,-1.459886095,0.890646062,-1.023906943,0.490383916,-0.625863532,-0.050502501,-0.449197765
0.382725805,-1.459886095,-0.972337909,1.396609533,1.46259628,0.946657905,-1.535870175,-0.449197765
-0.921757726,-0.485003895,-0.972337909,-1.336080212,1.46259628,-0.625863532,-0.050502501,2.22619095
1.155753083,0.489878306,-0.972337909,-0.494034912,0.490383916,-0.625863532,1.434865173,-0.449197765
-0.776815111,-0.485003895,1.356392055,0.282668984,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-0.197044653,-0.485003895,-0.972337909,-0.045490947,0.490383916,-0.625863532,1.434865173,2.22619095
0.865867854,-2.434768296,-0.972337909,-0.440822165,0.490383916,0.946657905,-1.535870175,-0.449197765
-0.535244087,0.489878306,-0.506591916,-0.489454883,1.46259628,-0.625863532,-0.050502501,2.22619095
-0.631872497,-0.485003895,2.753630034,-0.169889378,-1.454040811,-0.625863532,1.434865173,-0.449197765
-0.728500906,-1.459886095,0.890646062,1.185718223,1.46259628,-0.625863532,-0.050502501,-0.449197765
-0.341987268,1.464760506,3.685122019,-1.251199831,-1.454040811,0.946657905,1.434865173,-0.449197765
0.720925239,-0.485003895,-0.506591916,0.534312452,0.490383916,0.946657905,-0.050502501,-0.449197765
-0.776815111,-1.459886095,0.424900069,-0.777648513,-0.481828447,-0.625863532,1.434865173,-0.449197765
0.286097395,-0.485003895,-0.040845924,-0.770432528,0.490383916,0.946657905,-0.050502501,-0.449197765
-0.197044653,-0.485003895,-0.040845924,0.667680152,0.490383916,4.091700777,-0.050502501,-0.449197765
-1.16332875,-0.485003895,-0.972337909,0.012699014,-0.481828447,-0.625863532,-0.050502501,2.22619095
0.52766842,-0.485003895,3.219376026,-0.415474015,-0.481828447,-0.625863532,-0.050502501,-0.449197765
1.687209336,0.489878306,0.890646062,-1.06791282,0.490383916,0.946657905,-1.535870175,-0.449197765
0.092840576,-1.459886095,2.287884041,-0.589953467,0.490383916,-0.625863532,1.434865173,-0.449197765
1.300695697,1.464760506,-0.972337909,1.086808021,0.490383916,0.946657905,-0.050502501,-0.449197765
-1.211642955,-0.485003895,0.890646062,0.076186418,-0.481828447,-0.625863532,-1.535870175,-0.449197765
-1.453213979,0.489878306,-0.972337909,0.339233327,0.490383916,-0.625863532,1.434865173,-0.449197765
-1.16332875,0.489878306,0.424900069,0.314505422,0.490383916,-0.625863532,-1.535870175,-0.449197765
1.687209336,1.464760506,-0.506591916,-0.447342369,0.490383916,-0.625863532,1.434865173,-0.449197765
1.155753083,-0.485003895,-0.506591916,-0.708800541,-0.481828447,0.946657905,-0.050502501,-0.449197765
0.092840576,-0.485003895,-0.506591916,-1.067562801,1.46259628,-0.625863532,-0.050502501,2.22619095
0.817553649,-2.434768296,-0.506591916,-0.445428083,-2.426253175,0.946657905,1.434865173,-0.449197765
-1.453213979,-1.459886095,0.424900069,0.207121012,-0.481828447,-0.625863532,1.434865173,-0.449197765
1.349009902,0.489878306,1.356392055,-0.527807268,0.490383916,0.946657905,1.434865173,-0.449197765
1.542266721,0.489878306,-0.506591916,-0.099970782,-0.481828447,-0.625863532,1.434865173,-0.449197765
-0.728500906,1.464760506,-0.040845924,-0.033502014,0.490383916,0.946657905,1.434865173,-0.449197765
-1.018386135,-0.485003895,0.890646062,-0.041201003,-0.481828447,0.946657905,-0.050502501,-0.449197765
-0.970071931,-1.459886095,0.424900069,0.498461617,-0.481828447,-0.625863532,1.434865173,-0.449197765
0.479354215,0.489878306,-0.506591916,-0.572522757,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-1.549842389,-0.485003895,2.287884041,1.41159827,1.46259628,-0.625863532,-1.535870175,-0.449197765
1.735523541,-0.485003895,-0.506591916,-0.48571816,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-0.293673063,-0.485003895,0.424900069,-0.915948389,-0.481828447,0.946657905,-0.050502501,-0.449197765
1.107438878,0.489878306,-0.506591916,-0.598320577,-1.454040811,-0.625863532,-0.050502501,-0.449197765
1.010810468,0.489878306,-0.972337909,-0.638278721,-1.454040811,0.946657905,1.434865173,-0.449197765
-0.341987268,0.489878306,2.287884041,-0.570923026,-0.481828447,-0.625863532,1.434865173,2.22619095
-1.308271365,-0.485003895,-0.972337909,-0.947065995,-0.481828447,-0.625863532,1.434865173,-0.449197765
-0.776815111,-0.485003895,-0.506591916,0.611942804,-0.481828447,-0.625863532,-1.535870175,2.22619095
1.107438878,1.464760506,-0.506591916,-0.589712319,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.148730448,-0.485003895,-0.506591916,-1.1503108,-0.481828447,-0.625863532,-1.535870175,-0.449197765
-1.453213979,-0.485003895,-0.506591916,0.167139107,0.490383916,-0.625863532,1.434865173,-0.449197765
1.445638312,0.489878306,-0.506591916,0.404807012,-0.481828447,4.091700777,-1.535870175,-0.449197765
-1.308271365,1.464760506,-0.040845924,-1.052967702,1.46259628,0.946657905,-0.050502501,-0.449197765
0.3344116,0.489878306,-0.040845924,-1.034086915,-0.481828447,0.946657905,-0.050502501,2.22619095
-0.825129316,-0.485003895,-0.972337909,-0.640362874,-0.481828447,-0.625863532,1.434865173,2.22619095
0.624296829,-0.485003895,0.424900069,-0.571431564,-1.454040811,0.946657905,-0.050502501,-0.449197765
-0.486929882,0.489878306,-0.972337909,-0.497894691,0.490383916,-0.625863532,-0.050502501,-0.449197765
0.044526371,-0.485003895,-0.040845924,-0.431611749,-1.454040811,0.946657905,-0.050502501,-0.449197765
0.672611034,-0.485003895,-0.506591916,-0.229556013,0.490383916,-0.625863532,-1.535870175,-0.449197765
-1.501528184,-1.459886095,-0.506591916,-0.815740246,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-0.825129316,-0.485003895,-0.040845924,-0.31346152,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-0.631872497,-2.434768296,-0.972337909,-0.730130039,0.490383916,-0.625863532,1.434865173,-0.449197765
1.493952517,1.464760506,-0.506591916,-0.49647263,2.434808643,-0.625863532,1.434865173,-0.449197765
1.059124673,-0.485003895,-0.506591916,-0.723392093,-1.454040811,-0.625863532,-0.050502501,-0.449197765
-1.16332875,0.489878306,0.890646062,-1.147153541,1.46259628,0.946657905,-1.535870175,-0.449197765
1.010810468,-0.485003895,0.424900069,0.035862652,-1.454040811,0.946657905,-1.535870175,-0.449197765
-0.245358858,0.489878306,-0.040845924,1.494340949,0.490383916,-0.625863532,-1.535870175,-0.449197765
-0.148730448,0.489878306,-0.506591916,2.854026072,-2.426253175,0.946657905,-1.535870175,-0.449197765
0.817553649,-0.485003895,1.822138048,1.543622992,0.490383916,2.519179341,-0.050502501,-0.449197765
-0.825129316,0.489878306,0.424900069,-0.91836483,-1.454040811,0.946657905,-0.050502501,-0.449197765
0.286097395,-1.459886095,-0.040845924,-0.289846795,0.490383916,0.946657905,-0.050502501,2.22619095
0.672611034,-0.485003895,-0.506591916,-0.52698453,-0.481828447,-0.625863532,-1.535870175,2.22619095
-1.115014545,-0.485003895,-0.972337909,1.466086971,-0.481828447,0.946657905,-0.050502501,-0.449197765
1.204067287,1.464760506,-0.972337909,-1.021226305,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-1.549842389,-1.459886095,0.890646062,0.955782288,-0.481828447,-0.625863532,-1.535870175,-0.449197765
-0.486929882,-0.485003895,2.753630034,0.562066404,-0.481828447,-0.625863532,-0.050502501,-0.449197765
1.059124673,1.464760506,-0.506591916,-0.158616796,-0.481828447,0.946657905,-0.050502501,-0.449197765
-1.115014545,0.489878306,1.356392055,-0.343772345,-0.481828447,-0.625863532,1.434865173,-0.449197765
0.624296829,0.489878306,-0.972337909,0.134091258,0.490383916,-0.625863532,1.434865173,-0.449197765
-0.341987268,-0.485003895,-0.506591916,-0.538697561,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.438615677,0.489878306,0.890646062,-0.110186217,1.46259628,-0.625863532,1.434865173,-0.449197765
-0.486929882,0.489878306,0.424900069,-0.086841364,-0.481828447,-0.625863532,-0.050502501,2.22619095
-1.115014545,0.489878306,-0.040845924,-1.080583349,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.341987268,-0.485003895,-0.506591916,-0.755840975,-0.481828447,-0.625863532,1.434865173,2.22619095
1.300695697,0.489878306,-0.972337909,0.435570343,0.490383916,0.946657905,1.434865173,-0.449197765
-1.018386135,0.489878306,-0.040845924,-1.181352515,2.434808643,2.519179341,-1.535870175,-0.449197765
-0.631872497,0.489878306,0.890646062,-0.898456328,-0.481828447,0.946657905,1.434865173,-0.449197765
0.3344116,-0.485003895,-0.972337909,-0.982557236,0.490383916,-0.625863532,-1.535870175,-0.449197765
-0.438615677,0.489878306,-0.506591916,-0.966323398,0.490383916,0.946657905,-1.535870175,-0.449197765
-0.245358858,-0.485003895,-0.506591916,-0.494373228,-0.481828447,0.946657905,-0.050502501,-0.449197765
0.624296829,0.489878306,-0.972337909,0.061004763,-0.481828447,-0.625863532,-0.050502501,-0.449197765
-0.970071931,-0.485003895,2.753630034,-0.705145382,-0.481828447,0.946657905,1.434865173,-0.449197765
-0.535244087,1.464760506,-0.972337909,-0.501042021,0.490383916,-0.625863532,-1.535870175,-0.449197765
-1.211642955,0.489878306,-0.506591916,0.306438328,1.46259628,-0.625863532,1.434865173,2.22619095
1.252381492,-0.485003895,0.890646062,2.296258947,-0.481828447,-0.625863532,-0.050502501,-0.449197765
1.155753083,0.489878306,0.424900069,-0.742538143,0.490383916,-0.625863532,-1.535870175,-0.449197765
0.237783191,2.439642707,-0.972337909,-0.947445093,0.490383916,-0.625863532,-0.050502501,-0.449197765
-1.115014545,-0.485003895,0.424900069,-0.64313146,2.434808643,-0.625863532,-0.050502501,2.22619095
-0.197044653,0.489878306,-0.972337909,-1.001180208,-0.481828447,-0.625863532,-1.535870175,-0.449197765
0.865867854,0.489878306,-0.972337909,0.05805177,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.003787834,1.464760506,-0.972337909,-0.942470361,0.490383916,-0.625863532,-0.050502501,-0.449197765
1.638895131,-0.485003895,-0.506591916,-1.24252313,1.46259628,0.946657905,-0.050502501,2.22619095
-1.404899774,0.489878306,-0.040845924,-0.812517026,0.490383916,-0.625863532,-0.050502501,-0.449197765
1.300695697,1.464760506,-0.506591916,-1.189156474,-0.481828447,2.519179341,-0.050502501,2.22619095
0.52766842,-0.485003895,-0.506591916,-1.143222836,1.46259628,0.946657905,-0.050502501,-0.449197765
-0.873443521,-1.459886095,-0.040845924,2.592600526,-0.481828447,-0.625863532,-1.535870175,-0.449197765
-0.583558292,1.464760506,-0.972337909,-0.822842395,-0.481828447,-0.625863532,-0.050502501,2.22619095
0.624296829,0.489878306,-0.972337909,-0.834033768,1.46259628,0.946657905,1.434865173,-0.449197765
-0.921757726,-1.459886095,-0.040845924,-0.520051893,2.434808643,-0.625863532,-1.535870175,-0.449197765
-1.06670034,1.464760506,0.424900069,-0.947608931,0.490383916,-0.625863532,-0.050502501,-0.449197765
-0.825129316,-0.485003895,-0.506591916,0.022360164,-0.481828447,0.946657905,-1.535870175,-0.449197765
-0.583558292,1.464760506,0.424900069,1.670828664,2.434808643,-0.625863532,-0.050502501,-0.449197765
